Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000019773,13.3575450764795,-0.924227026613364,0.451853192775321,-2.0454143987269,0.040814020594153,0.257659861174158,Fbxo5,67141,ENSMUSG00000019774,Mtrf1l,protein_coding,mitochondrial translational release factor 1-like [Source:MGI Symbol;Acc:MGI:1918830],10,5761887,5773910
ENSMUSG00000019774,60.996334338006,0.217799350490547,0.343208647823521,0.634597501757999,0.525690957937102,0.812218454267304,Mtrf1l,108853,ENSMUSG00000019777,Hdac2,protein_coding,histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691],10,36850540,36877885
ENSMUSG00000019777,292.050717924827,-0.076682709659,0.10029908440249,-0.764540475277719,0.44454522601707,0.762133681031918,Hdac2,15182,ENSMUSG00000019779,Frk,protein_coding,fyn-related kinase [Source:MGI Symbol;Acc:MGI:103265],10,34359395,34487274
ENSMUSG00000019779,87.3125475362063,-0.322541627212287,0.266208258474706,-1.21161390356691,0.225660209866514,0.578121183185767,Frk,14302,ENSMUSG00000019782,Rwdd1,protein_coding,RWD domain containing 1 [Source:MGI Symbol;Acc:MGI:1913771],10,33872551,33895620
ENSMUSG00000019782,273.349030017893,0.044177791725451,0.127122651472748,0.347521006002003,0.728199940213289,0.908675263719681,Rwdd1,66521,ENSMUSG00000019787,Trdn,protein_coding,triadin [Source:MGI Symbol;Acc:MGI:1924007],10,32956550,33352705
ENSMUSG00000019787,15.4867288848315,-4.12971749671141,2.33827280245832,-1.76614015797031,0.077372337664575,0.355991436990265,Trdn,76757,ENSMUSG00000019790,Stxbp5,protein_coding,syntaxin binding protein 5 (tomosyn) [Source:MGI Symbol;Acc:MGI:1926058],10,9631291,9776823
ENSMUSG00000019790,245.144652737163,0.283818231689666,0.188565820467143,1.50514144602956,0.132287715331703,0.45706105060803,Stxbp5,78808,ENSMUSG00000019791,Hint3,protein_coding,histidine triad nucleotide binding protein 3 [Source:MGI Symbol;Acc:MGI:1914097],10,30484137,30505628
ENSMUSG00000019791,214.042387158128,0.384016932440796,0.147550582834368,2.60261210131492,0.009251656361306,0.109004107458344,Hint3,66847,ENSMUSG00000019792,Trmt11,protein_coding,tRNA methyltransferase 11 [Source:MGI Symbol;Acc:MGI:1920931],10,30410221,30476745
ENSMUSG00000019792,85.4793946861206,0.321866256922005,0.200374511288267,1.60632335346763,0.108202881751874,0.419831452916307,Trmt11,73681,ENSMUSG00000019794,Katna1,protein_coding,katanin p60 (ATPase-containing) subunit A1 [Source:MGI Symbol;Acc:MGI:1344353],10,7601764,7638914
ENSMUSG00000019794,193.535954563595,-0.069865477759385,0.147592125847954,-0.473368598480372,0.635950228922201,0.866728833935238,Katna1,23924,ENSMUSG00000019795,Pcmt1,protein_coding,protein-L-isoaspartate (D-aspartate) O-methyltransferase 1 [Source:MGI Symbol;Acc:MGI:97502],10,7505137,7556900
ENSMUSG00000019795,463.638511955675,0.133839712922291,0.104073682022967,1.28600920348677,0.198439849700487,0.54535957204785,Pcmt1,18537,ENSMUSG00000019796,Lrp11,protein_coding,low density lipoprotein receptor-related protein 11 [Source:MGI Symbol;Acc:MGI:2442989],10,7465564,7501247
ENSMUSG00000019796,22.2982186847661,0.177529281123761,0.30289877984671,0.58610101108233,0.557807636889189,0.830540918169988,Lrp11,237253,ENSMUSG00000019797,Mtres1,protein_coding,mitochondrial transcription rescue factor 1 [Source:MGI Symbol;Acc:MGI:1915101],10,43401129,43416990
ENSMUSG00000019797,193.267743661811,-0.091793164516343,0.145744151847914,-0.629823998784738,0.52880974221806,0.813687181853047,1700021F05Rik,67851,ENSMUSG00000019802,Sec63,protein_coding,SEC63-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2155302],10,42637492,42708510
ENSMUSG00000019802,2364.7275250966,0.126752693015659,0.115257350149849,1.09973631053347,0.271447029204232,0.621621482603178,Sec63,140740,ENSMUSG00000019804,Snx3,protein_coding,sorting nexin 3 [Source:MGI Symbol;Acc:MGI:1860188],10,42378026,42411377
ENSMUSG00000019804,640.065318962453,-0.086579220103733,0.084191047241577,-1.02836611421762,0.30377764194616,0.652153891934864,Snx3,54198,ENSMUSG00000019806,Aig1,protein_coding,androgen-induced 1 [Source:MGI Symbol;Acc:MGI:1913503],10,13522798,13744724
ENSMUSG00000019806,146.157586726857,-0.182676030176205,0.153153990678955,-1.19276049789087,0.232963184715901,0.58620862182961,Aig1,66253,ENSMUSG00000019808,Adat2,protein_coding,"adenosine deaminase, tRNA-specific 2 [Source:MGI Symbol;Acc:MGI:1914007]",10,13428638,13439120
ENSMUSG00000019808,29.0933765776086,0.259263042703067,0.24570605995995,1.05517561408672,0.29134501488531,0.639667726793644,Adat2,66757,ENSMUSG00000019809,Pex3,protein_coding,peroxisomal biogenesis factor 3 [Source:MGI Symbol;Acc:MGI:1929646],10,13399586,13428886
ENSMUSG00000019809,305.993646977405,-0.109761049027001,0.098073917822523,-1.11916655787757,0.263069089463451,0.612947288654637,Pex3,56535,ENSMUSG00000019810,Fuca2,protein_coding,"fucosidase, alpha-L- 2, plasma [Source:MGI Symbol;Acc:MGI:1914098]",10,13375284,13394779
ENSMUSG00000019810,125.994781917561,-0.391991211312129,0.192922305825522,-2.03186049241317,0.042167781103356,0.261702465896595,Fuca2,66848,ENSMUSG00000019813,Cep57l1,protein_coding,centrosomal protein 57-like 1 [Source:MGI Symbol;Acc:MGI:1915511],10,41594836,41685867
ENSMUSG00000019813,54.9063513592586,0.311732955012919,0.279652740025228,1.1147144668949,0.264972799565149,0.614714313967791,Cep57l1,103268,ENSMUSG00000019814,Ltv1,protein_coding,LTV1 ribosome biogenesis factor [Source:MGI Symbol;Acc:MGI:2447810],10,13053884,13068912
ENSMUSG00000019814,175.695922372834,0.15701515953334,0.143367684768074,1.09519212636616,0.273432474418376,0.623480346242013,Ltv1,353258,ENSMUSG00000019817,Plagl1,protein_coding,pleiomorphic adenoma gene-like 1 [Source:MGI Symbol;Acc:MGI:1100874],10,12936248,13007438
ENSMUSG00000019817,27.3652610773598,-0.185494540189428,0.536400766261885,-0.345813339309931,0.729482999645389,0.909318726574837,Plagl1,22634,ENSMUSG00000019818,Cd164,protein_coding,CD164 antigen [Source:MGI Symbol;Acc:MGI:1859568],10,41395410,41407044
ENSMUSG00000019818,5719.00175162403,0.00163570680009,0.113132046679295,0.014458386002043,0.988464278950234,0.996984889514121,Cd164,53599,ENSMUSG00000019820,Utrn,protein_coding,utrophin [Source:MGI Symbol;Acc:MGI:104631],10,12257932,12745109
ENSMUSG00000019820,853.889095429179,-0.105392607887818,0.149272628548956,-0.706041080084905,0.480162590970042,0.786044618332443,Utrn,22288,ENSMUSG00000019822,Smpd2,protein_coding,"sphingomyelin phosphodiesterase 2, neutral [Source:MGI Symbol;Acc:MGI:1278330]",10,41361638,41366365
ENSMUSG00000019822,224.70189709844,0.098054290653609,0.143892966612108,0.681439079075586,0.495593702458486,0.795870009875655,Smpd2,20598,ENSMUSG00000019823,Mical1,protein_coding,"microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:MGI Symbol;Acc:MGI:2385847]",10,41352310,41363028
ENSMUSG00000019823,24.6770610794167,-0.411521894469557,0.43419214993146,-0.947787504989479,0.343237642786668,0.684591357861756,Mical1,171580,ENSMUSG00000019826,Zbtb24,protein_coding,zinc finger and BTB domain containing 24 [Source:MGI Symbol;Acc:MGI:3039618],10,41326379,41341570
ENSMUSG00000019826,168.269454464049,0.084130012511529,0.167487341220294,0.502306693142103,0.615451801821912,0.857428267458271,Zbtb24,268294,ENSMUSG00000019828,Grm1,protein_coding,"glutamate receptor, metabotropic 1 [Source:MGI Symbol;Acc:MGI:1351338]",10,10561803,10958100
ENSMUSG00000019828,10.8825603681742,-0.609111816718781,0.484043778919606,-1.25838166555581,0.208253759339999,0.557520369925406,Grm1,14816,ENSMUSG00000019831,Wasf1,protein_coding,"WASP family, member 1 [Source:MGI Symbol;Acc:MGI:1890563]",10,40759471,40814566
ENSMUSG00000019831,16.1602018142118,-0.5021764693868,0.380570645243708,-1.31953548089664,0.186990156429149,0.533065841079016,Wasf1,83767,ENSMUSG00000019832,Rab32,protein_coding,"RAB32, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915094]",10,10420746,10434009
ENSMUSG00000019832,491.801236030008,0.031014654050257,0.10899605233538,0.284548416073136,0.77599013601877,0.928220156533248,Rab32,67844,ENSMUSG00000019837,Gtf3c6,protein_coding,"general transcription factor IIIC, polypeptide 6, alpha [Source:MGI Symbol;Acc:MGI:1914621]",10,40123699,40134104
ENSMUSG00000019837,210.545100141541,-0.329897918642455,0.197485289217947,-1.67049363498855,0.094821737708112,0.395032365227809,Gtf3c6,67371,ENSMUSG00000019838,Slc16a10,protein_coding,"solute carrier family 16 (monocarboxylic acid transporters), member 10 [Source:MGI Symbol;Acc:MGI:1919722]",10,39909528,40018254
ENSMUSG00000019838,1741.72354399546,-0.088606835454522,0.208838389181948,-0.424284231465337,0.671358537690442,0.883887995123059,Slc16a10,72472,ENSMUSG00000019841,Rev3l,protein_coding,"REV3 like, DNA directed polymerase zeta catalytic subunit [Source:MGI Symbol;Acc:MGI:1337131]",10,39608114,39751207
ENSMUSG00000019841,266.925909073102,-0.252804518214277,0.224832912623385,-1.12441063572284,0.260838862124656,0.61143313854369,Rev3l,19714,ENSMUSG00000019842,Traf3ip2,protein_coding,TRAF3 interacting protein 2 [Source:MGI Symbol;Acc:MGI:2143599],10,39488930,39531303
ENSMUSG00000019842,49.6654207934667,0.296145860812276,0.317318229154091,0.933277176044198,0.35067687636626,0.689317486302571,Traf3ip2,103213,ENSMUSG00000019843,Fyn,protein_coding,Fyn proto-oncogene [Source:MGI Symbol;Acc:MGI:95602],10,39244851,39441377
ENSMUSG00000019843,167.443566099139,-0.322505195991607,0.175139528088146,-1.84141866494748,0.065560229648161,0.326706275198512,Fyn,14360,ENSMUSG00000019845,Tube1,protein_coding,"tubulin, epsilon 1 [Source:MGI Symbol;Acc:MGI:1919174]",10,39009972,39028538
ENSMUSG00000019845,17.9375485054038,0.597136128295274,0.475769645407442,1.2550950529513,0.20944425612595,0.558751014345908,Tube1,71924,ENSMUSG00000019846,Lama4,protein_coding,"laminin, alpha 4 [Source:MGI Symbol;Acc:MGI:109321]",10,38841511,38986184
ENSMUSG00000019846,120.866826488315,-0.112842896336873,0.27855736054187,-0.405097521448949,0.685405828295138,0.889644573725725,Lama4,16775,ENSMUSG00000019849,Prep,protein_coding,prolyl endopeptidase [Source:MGI Symbol;Acc:MGI:1270863],10,44943299,45043294
ENSMUSG00000019849,417.198141153433,0.126526495970527,0.102485540496447,1.23457899873117,0.216987229024842,0.56758105612676,Prep,19072,ENSMUSG00000019850,Tnfaip3,protein_coding,"tumor necrosis factor, alpha-induced protein 3 [Source:MGI Symbol;Acc:MGI:1196377]",10,18876658,18891405
ENSMUSG00000019850,51.5216902113929,-0.407619688487064,0.31911074982321,-1.27736119423394,0.201474758352704,0.549315493376069,Tnfaip3,21929,ENSMUSG00000019851,Perp,protein_coding,"PERP, TP53 apoptosis effector [Source:MGI Symbol;Acc:MGI:1929938]",10,18720768,18732821
ENSMUSG00000019851,1206.33981543607,-0.179277480305041,0.07856295406813,-2.28195951172573,0.022491730762186,0.185859705991028,Perp,64058,ENSMUSG00000019854,Reps1,protein_coding,RalBP1 associated Eps domain containing protein [Source:MGI Symbol;Acc:MGI:1196373],10,17931609,18000903
ENSMUSG00000019854,212.887756357652,-0.024649690715868,0.153892395143249,-0.160174846150928,0.872743343410396,0.96361713170986,Reps1,19707,ENSMUSG00000019856,Fam184a,protein_coding,"family with sequence similarity 184, member A [Source:MGI Symbol;Acc:MGI:1923156]",10,53509241,53627219
ENSMUSG00000019856,10.4401965644079,0.143618432805006,0.558080563185655,0.257343549084022,0.796913576859554,0.936494197291318,Fam184a,75906,ENSMUSG00000019857,Asf1a,protein_coding,anti-silencing function 1A histone chaperone [Source:MGI Symbol;Acc:MGI:1913653],10,53472853,53485321
ENSMUSG00000019857,94.8779722557968,0.264833787921723,0.251606497676081,1.05257133805293,0.292537499151031,0.640868228404564,Asf1a,66403,ENSMUSG00000019861,Gopc,protein_coding,golgi associated PDZ and coiled-coil motif containing [Source:MGI Symbol;Acc:MGI:2149946],10,52211946,52258220
ENSMUSG00000019861,487.836601203929,0.229506611140406,0.129454144454533,1.77287959460436,0.076248660583914,0.352614333937124,Gopc,94221,ENSMUSG00000019863,Qrsl1,protein_coding,glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1 [Source:MGI Symbol;Acc:MGI:1923813],10,43750184,43777741
ENSMUSG00000019863,61.9301993938062,0.140902906501852,0.226388938386407,0.622393070554334,0.533683435778393,0.816281865429359,Qrsl1,76563,ENSMUSG00000019864,Rtn4ip1,protein_coding,reticulon 4 interacting protein 1 [Source:MGI Symbol;Acc:MGI:2178759],10,43777803,43833197
ENSMUSG00000019864,323.82183847455,0.176654553995817,0.151513670869045,1.16593145016268,0.243642162080433,0.59670787909017,Rtn4ip1,170728,ENSMUSG00000019866,Crybg1,protein_coding,crystallin beta-gamma domain containing 1 [Source:MGI Symbol;Acc:MGI:109544],10,43826632,44024849
ENSMUSG00000019866,400.640104072317,0.231685124604739,0.172932793023265,1.33974083546763,0.180329616569806,0.52366578641463,Crybg1,11630,ENSMUSG00000019868,Vta1,protein_coding,vesicle (multivesicular body) trafficking 1 [Source:MGI Symbol;Acc:MGI:1913451],10,14530499,14581304
ENSMUSG00000019868,157.739942161348,0.174121198474106,0.127353456197167,1.3672278999993,0.171553882841521,0.512771463336648,Vta1,66201,ENSMUSG00000019872,Smpdl3a,protein_coding,"sphingomyelin phosphodiesterase, acid-like 3A [Source:MGI Symbol;Acc:MGI:1931437]",10,57670431,57687926
ENSMUSG00000019872,458.716947379655,0.127437729300073,0.132617201907684,0.960944187231335,0.336580231556536,0.67875438120425,Smpdl3a,57319,ENSMUSG00000019873,Reep3,protein_coding,receptor accessory protein 3 [Source:MGI Symbol;Acc:MGI:88930],10,66844968,66932724
ENSMUSG00000019873,1691.22487762397,0.025405866000121,0.108210220938469,0.234782498176093,0.814377552524144,0.942908948606372,Reep3,28193,ENSMUSG00000019874,Fabp7,protein_coding,"fatty acid binding protein 7, brain [Source:MGI Symbol;Acc:MGI:101916]",10,57660977,57664546
ENSMUSG00000019874,55.1949023797732,-0.171300283170265,0.283500357290076,-0.604233041565417,0.545688716247937,0.823653889650909,Fabp7,12140,ENSMUSG00000019876,Pkib,protein_coding,"protein kinase inhibitor beta, cAMP dependent, testis specific [Source:MGI Symbol;Acc:MGI:101937]",10,57508077,57617208
ENSMUSG00000019876,26.3999431466422,-0.092889883363848,0.663317844815119,-0.140038269873078,0.888629753309234,0.967896825902023,Pkib,18768,ENSMUSG00000019877,Serinc1,protein_coding,serine incorporator 1 [Source:MGI Symbol;Acc:MGI:1926228],10,57391870,57408626
ENSMUSG00000019877,2481.22102176671,0.125202369922287,0.09735899681067,1.28598664760035,0.198447721678651,0.54535957204785,Serinc1,56442,ENSMUSG00000019878,Hsf2,protein_coding,heat shock factor 2 [Source:MGI Symbol;Acc:MGI:96239],10,57362481,57389231
ENSMUSG00000019878,384.736696927435,0.041133280618326,0.147617236299463,0.278648223266293,0.7805148009884,0.930127398097801,Hsf2,15500,ENSMUSG00000019880,Rspo3,protein_coding,R-spondin 3 [Source:MGI Symbol;Acc:MGI:1920030],10,29328412,29411863
ENSMUSG00000019880,104.860891028008,0.021222633655441,0.171282211030538,0.123904482127784,0.901390904073615,0.970934842650686,Rspo3,72780,ENSMUSG00000019883,Echdc1,protein_coding,enoyl Coenzyme A hydratase domain containing 1 [Source:MGI Symbol;Acc:MGI:1277169],10,29189162,29223465
ENSMUSG00000019883,1101.05308950737,0.265821039736437,0.21290185979576,1.2485613793672,0.211825545441044,0.561654254399549,Echdc1,52665,ENSMUSG00000019889,Ptprk,protein_coding,"protein tyrosine phosphatase, receptor type, K [Source:MGI Symbol;Acc:MGI:103310]",10,27950816,28473393
ENSMUSG00000019889,982.01093535349,-0.054663165134009,0.166651588727605,-0.328008664972025,0.742905111058681,0.915558456330593,Ptprk,19272,ENSMUSG00000019891,Dcbld1,protein_coding,"discoidin, CUB  and LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1913936]",10,52109715,52197474
ENSMUSG00000019891,69.9985086431468,-0.207880122155631,0.170681717860431,-1.21794017989447,0.22324670591057,0.574487142573748,Dcbld1,66686,ENSMUSG00000019897,Ccdc59,protein_coding,coiled-coil domain containing 59 [Source:MGI Symbol;Acc:MGI:1289302],10,105676928,105683694
ENSMUSG00000019897,202.198810617941,0.122794662876569,0.121156545245932,1.01352066970308,0.310811528338195,0.6584670463973,Ccdc59,52713,ENSMUSG00000019899,Lama2,protein_coding,"laminin, alpha 2 [Source:MGI Symbol;Acc:MGI:99912]",10,26856032,27495754
ENSMUSG00000019899,41.6034241596224,-0.064413272099459,0.50155755832305,-0.128426480730994,0.89781147607933,0.970145304101963,Lama2,16773,ENSMUSG00000019906,Lin7a,protein_coding,lin-7 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2135609],10,107107547,107257335
ENSMUSG00000019906,204.908793204297,-0.295004290854188,0.210575110090637,-1.40094568027157,0.161230317270403,0.499060227208936,Lin7a,108030,ENSMUSG00000019907,Ppp1r12a,protein_coding,"protein phosphatase 1, regulatory subunit 12A [Source:MGI Symbol;Acc:MGI:1309528]",10,107998054,108120336
ENSMUSG00000019907,540.17091923628,-0.030297087734291,0.126511794107998,-0.239480342112829,0.810733137771496,0.942278938951452,Ppp1r12a,17931,ENSMUSG00000019916,P4ha1,protein_coding,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:97463]",10,59159118,59209126
ENSMUSG00000019916,165.026300040635,0.143927411385552,0.222216870332737,0.647688949853545,0.517186152718341,0.807947585090981,P4ha1,18451,ENSMUSG00000019917,Septin10,protein_coding,septin 10 [Source:MGI Symbol;Acc:MGI:1918110],10,58977449,59057669
ENSMUSG00000019917,194.822620438413,0.089270554640952,0.145376902300399,0.614062847868969,0.539173797523955,0.819141029079095,Sept10,103080,ENSMUSG00000019920,Lims1,protein_coding,LIM and senescent cell antigen-like domains 1 [Source:MGI Symbol;Acc:MGI:1195263],10,58159288,58260513
ENSMUSG00000019920,280.598312059383,-0.125943373561726,0.166748654773249,-0.755288693231071,0.450075781388877,0.765523631678099,Lims1,110829,ENSMUSG00000019923,Zwint,protein_coding,ZW10 interactor [Source:MGI Symbol;Acc:MGI:1289227],10,72490677,72510796
ENSMUSG00000019923,626.020400660542,-0.183321525482218,0.079942071079765,-2.29317958624443,0.021837667910225,0.18251395723244,Zwint,52696,ENSMUSG00000019927,Ube2d1,protein_coding,ubiquitin-conjugating enzyme E2D 1 [Source:MGI Symbol;Acc:MGI:2384911],10,71090810,71121092
ENSMUSG00000019927,113.83742079045,-0.367402015532429,0.186065659547962,-1.97458260930585,0.048315534208145,0.279526848878144,Ube2d1,216080,ENSMUSG00000019929,Dcn,protein_coding,decorin [Source:MGI Symbol;Acc:MGI:94872],10,97315471,97354005
ENSMUSG00000019929,2279.75650691412,-0.093639957424144,0.137831440064622,-0.679380244305951,0.496896964097776,0.796363181044164,Dcn,13179,ENSMUSG00000019935,Slc17a8,protein_coding,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8 [Source:MGI Symbol;Acc:MGI:3039629]",10,89409882,89457115
ENSMUSG00000019935,304.596442458576,3.04179504633501,0.344829454560356,8.82115783935331,1.13282203162315E-18,3.20329029900438E-16,Slc17a8,216227,ENSMUSG00000019942,Cdk1,protein_coding,cyclin-dependent kinase 1 [Source:MGI Symbol;Acc:MGI:88351],10,69170976,69188768
ENSMUSG00000019942,10.3730583298449,-1.08479969024701,0.582695603868568,-1.86169190748125,0.062646529925062,0.319031402013206,Cdk1,12534,ENSMUSG00000019943,Atp2b1,protein_coding,"ATPase, Ca++ transporting, plasma membrane 1 [Source:MGI Symbol;Acc:MGI:104653]",10,98750268,98862005
ENSMUSG00000019943,781.022059233414,-0.345737963124274,0.143381667608668,-2.4113121913737,0.015895235945357,0.151720138879272,Atp2b1,67972,ENSMUSG00000019944,Rhobtb1,protein_coding,Rho-related BTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1916538],10,68987264,69127621
ENSMUSG00000019944,893.94012126394,0.25829261700024,0.167631148238907,1.5408390368604,0.123355966030188,0.443291111180232,Rhobtb1,69288,ENSMUSG00000019945,Cabcoco1,protein_coding,ciliary associated calcium binding coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1920537],10,68266783,68377726
ENSMUSG00000019945,22.2162482461721,-0.032387939860645,0.414251431942406,-0.078184255655508,0.937681485844556,0.983013966695161,Cabcoco1,73287,ENSMUSG00000019947,Arid5b,protein_coding,AT rich interactive domain 5B (MRF1-like) [Source:MGI Symbol;Acc:MGI:2175912],10,67928350,68114570
ENSMUSG00000019947,890.932381444295,0.360924063590447,0.399704520615613,0.902977186834322,0.366538002765004,0.702091491889557,Arid5b,71371,ENSMUSG00000019948,Actr6,protein_coding,ARP6 actin-related protein 6 [Source:MGI Symbol;Acc:MGI:1914269],10,89547833,89568157
ENSMUSG00000019948,117.516294203608,0.027779733250164,0.174871587574965,0.158857900447979,0.873780829986492,0.963821796457266,Actr6,67019,ENSMUSG00000019951,Uhrf1bp1l,protein_coding,UHRF1 (ICBP90) binding protein 1-like [Source:MGI Symbol;Acc:MGI:2442888],10,89580853,89655733
ENSMUSG00000019951,970.696214307798,-0.354058085077037,0.181948687878263,-1.94592271703508,0.051664023675766,0.29010402065171,Uhrf1bp1l,75089,ENSMUSG00000019952,Poc1b,protein_coding,POC1 centriolar protein B [Source:MGI Symbol;Acc:MGI:1918511],10,98942898,99033936
ENSMUSG00000019952,94.5409312922349,0.534228994936267,0.144728209149412,3.69125686053883,0.000223148646031,0.00770686150785,Poc1b,382406,ENSMUSG00000019960,Dusp6,protein_coding,dual specificity phosphatase 6 [Source:MGI Symbol;Acc:MGI:1914853],10,99099093,99103351
ENSMUSG00000019960,771.901589265903,0.214436632585987,0.277203281346722,0.773571768502167,0.439184072442975,0.758139429619576,Dusp6,67603,ENSMUSG00000019961,Tmpo,protein_coding,thymopoietin [Source:MGI Symbol;Acc:MGI:106920],10,90983433,91017177
ENSMUSG00000019961,587.258311968977,0.131918611983287,0.132184475558623,0.997988692891406,0.318284841596639,0.662487372334179,Tmpo,21917,ENSMUSG00000019966,Kitl,protein_coding,kit ligand [Source:MGI Symbol;Acc:MGI:96974],10,99851492,99936278
ENSMUSG00000019966,58.0796914640237,-0.036345496594862,0.272062206612294,-0.133592596514724,0.89372473883518,0.968961270545893,Kitl,17311,ENSMUSG00000019969,Psen1,protein_coding,presenilin 1 [Source:MGI Symbol;Acc:MGI:1202717],12,83734926,83781973
ENSMUSG00000019969,413.826320049961,0.045544385228619,0.121587817596456,0.374580168712117,0.707972724031056,0.900891532818998,Psen1,19164,ENSMUSG00000019970,Sgk1,protein_coding,serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062],10,21758083,21875802
ENSMUSG00000019970,307.497189513853,0.011624158738364,0.260354332658577,0.044647456486187,0.964388315544581,0.989390975577218,Sgk1,20393,ENSMUSG00000019971,Cep290,protein_coding,centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917],10,100323420,100410702
ENSMUSG00000019971,58.8194474360923,-0.255406257737457,0.256840520979368,-0.994415743915946,0.320020506399522,0.66393341572934,Cep290,216274,ENSMUSG00000019975,Ikbip,protein_coding,IKBKB interacting protein [Source:MGI Symbol;Acc:MGI:1914704],10,90918802,90938469
ENSMUSG00000019975,48.9586425998576,-0.331553204689804,0.271505450273079,-1.22116592634265,0.222023202472147,0.572871942402997,Ikbip,67454,ENSMUSG00000019977,Hbs1l,protein_coding,Hbs1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1891704],10,21171878,21244797
ENSMUSG00000019977,846.68950434678,-0.242261319356098,0.110207749163561,-2.19822400144072,0.027933147097493,0.206336983126545,Hbs1l,56422,ENSMUSG00000019978,Epb41l2,protein_coding,erythrocyte membrane protein band 4.1 like 2 [Source:MGI Symbol;Acc:MGI:103009],10,25235696,25399417
ENSMUSG00000019978,317.814443184724,-0.36842269420696,0.196477427975282,-1.87514005045561,0.060773458961544,0.31410492861058,Epb41l2,13822,ENSMUSG00000019979,Apaf1,protein_coding,apoptotic peptidase activating factor 1 [Source:MGI Symbol;Acc:MGI:1306796],10,90825173,90918632
ENSMUSG00000019979,72.7951082051005,-0.830394466378803,0.274376865073815,-3.02647406571762,0.002474240450155,0.045815642059964,Apaf1,11783,ENSMUSG00000019984,Med23,protein_coding,mediator complex subunit 23 [Source:MGI Symbol;Acc:MGI:1917458],10,24745884,24789579
ENSMUSG00000019984,180.915636276824,0.045933273539886,0.157782956422591,0.291116826438864,0.770961971355515,0.926836895346934,Med23,70208,ENSMUSG00000019986,Ahi1,protein_coding,Abelson helper integration site 1 [Source:MGI Symbol;Acc:MGI:87971],10,20828446,20956328
ENSMUSG00000019986,19.0671661864112,-0.68751522900568,0.399178712250746,-1.72232438230277,0.085010773255044,0.372761034542015,Ahi1,52906,ENSMUSG00000019987,Arg1,protein_coding,"arginase, liver [Source:MGI Symbol;Acc:MGI:88070]",10,24791119,24803382
ENSMUSG00000019987,11892.1983015589,0.408138532075024,0.173355551053117,2.35434359958839,0.018555450362485,0.166130031510557,Arg1,11846,ENSMUSG00000019988,Nedd1,protein_coding,"neural precursor cell expressed, developmentally down-regulated gene 1 [Source:MGI Symbol;Acc:MGI:97293]",10,92520608,92558282
ENSMUSG00000019988,232.72620326706,0.008647561829131,0.175226338895854,0.049350810406826,0.960639727968147,0.988132873133196,Nedd1,17997,ENSMUSG00000019989,Enpp3,protein_coding,ectonucleotide pyrophosphatase/phosphodiesterase 3 [Source:MGI Symbol;Acc:MGI:2143702],10,24648304,24718721
ENSMUSG00000019989,977.161566004193,1.04914158297657,0.209024861478513,5.01921912807689,5.18819416691338E-07,4.26783996530396E-05,Enpp3,209558,ENSMUSG00000019990,Pde7b,protein_coding,phosphodiesterase 7B [Source:MGI Symbol;Acc:MGI:1352752],10,20273750,20600824
ENSMUSG00000019990,101.923147787559,-0.132266197029457,0.179780118957093,-0.735710921745604,0.461906641556941,0.772291062558804,Pde7b,29863,ENSMUSG00000019996,Map7,protein_coding,microtubule-associated protein 7 [Source:MGI Symbol;Acc:MGI:1328328],10,20024217,20157336
ENSMUSG00000019996,494.018824439619,0.103138622183187,0.144920447938534,0.711691301333344,0.476655955399777,0.784105112427727,Map7,17761,ENSMUSG00000019997,Ccn2,protein_coding,cellular communication network factor 2 [Source:MGI Symbol;Acc:MGI:95537],10,24471340,24474581
ENSMUSG00000019997,58.1131304308305,0.869381178888523,0.381364680555485,2.27965835121964,0.02262795927624,0.186022864376546,Ccn2,14219,ENSMUSG00000019998,Stx7,protein_coding,syntaxin 7 [Source:MGI Symbol;Acc:MGI:1858210],10,24025200,24066120
ENSMUSG00000019998,313.443986837167,0.062838753418054,0.172390764490544,0.364513456412575,0.715474627220806,0.903866075508935,Stx7,53331,ENSMUSG00000020000,Moxd1,protein_coding,"monooxygenase, DBH-like 1 [Source:MGI Symbol;Acc:MGI:1921582]",10,24099415,24178688
